KT;Inst;Adr;Ort;Typ;RForm;Akt;SL;WB;AnzStand;SA;PtageStatT;AustStatT;NeugStatT;Ops;Gebs;CMIb;CMIn;pPatWAU;pPatWAK;pPatLKP;pPatHOK;PersA;PersP;PersMT;PersT;PersAFall;PersPFall;PersMTFall;PersTFall;AnzBelA;AnzBelP;AwBesold;AwInvest;AwSonst;AwT;EtMedL;EtSonst;EtSubv;FiErg;PtageStatA;AustStatA;BettenStatA;DADStatA;pBettenBelStatA;KostAmbA;KostOKPAmbA;KostStatA;KostKVGStatA;AnlKVGStatA;KostZvOKPStatA;AnlZvOKPStatA;KostLangA;AuftragLFA;ErlAmbA;ErlOKPAmbA;ErlStatA;ErlKVGStatA;ErlKVGStatVA;ErlZvOKPStatA;ErlZvOKPStatVA;ErlLangA;PtageStatP;AustStatP;BettenStatP;DADStatP;pBettenBelStatP;KostAmbP;KostOKPAmbP;KostStatP;KostKVGStatP;AnlKVGStatP;KostZvOKPStatP;AnlZvOKPStatP;KostLangP;AuftragLFP;ErlAmbP;ErlOKPAmbP;ErlStatP;ErlKVGStatP;ErlKVGStatVP;ErlZvOKPStatP;ErlZvOKPStatVP;ErlLangP;PtageStatR;AustStatR;BettenStatR;DADStatR;pBettenBelStatR;KostAmbR;KostOKPAmbR;KostStatR;KostKVGStatR;AnlKVGStatR;KostZvOKPStatR;AnlZvOKPStatR;KostLangR;AuftragLFR;ErlAmbR;ErlOKPAmbR;ErlStatR;ErlKVGStatR;ErlKVGStatVR;ErlZvOKPStatR;ErlZvOKPStatVR;ErlLangR;PtageStatB;AustStatB;BettenStatB;DADStatB;pBettenBelStatB;KostAmbB;KostOKPAmbB;KostStatB;KostKVGStatB;AnlKVGStatB;KostZvOKPStatB;AnlZvOKPStatB;KostLangB;AuftragLFB;ErlAmbB;ErlOKPAmbB;ErlStatB;ErlKVGStatB;ErlKVGStatVB;ErlZvOKPStatB;ErlZvOKPStatVB;ErlLangB
GR;Ospedale San Sisto Akutabteilung;;7742 Poschiavo;K123;R2;A;NF;MSt, Arzt, BGs;1;;4514;577;43;1;1;0.7098596187;0.6953646447;2.2034;4.3328;9.8305;97.7966;3.64;39.56;6.39;75.51;0.63;6.86;1.11;13.09;;;6392357;1102910;2720064;11079161;8798212;543560;711338;55189;4514;577;15;7.8;82.4;2440423;2313095;4498665;3846093;685902;597787;109984;0;0;1826304;1554701;3985193;3070994;45.8;681101;64.6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GR;Kreisspital Surses;Stradung 52;7460 Savognin;K123;R2;A;NF;Arzt, BGs;1;CT;2197;484;0;1;0;0.7655677966;0.7060864407;8.4536;29.2793;26.8041;82.4742;6.83;9.69;12.49;42.19;1.41;2;2.58;8.72;;;4754600;661407;2154072;7676690;5502480;852917;941883;43417;2197;484;7;4.5;86;0;0;3580822;2024339;193428;1167062;114401;0;0;0;0;3522722;1622905;100;1216470;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GR;Center da Sanda Val Müstair Akutabteilung;Sielva;7536 Sta. Maria V. M.;K123;R4;A;NF;MSt, Arzt, BGs;1;;1055;160;0;0;0;0.6741625;0.604564375;4.908;19.3548;8.589;93.865;4.65;5.05;5.78;19.02;2.91;3.16;3.61;11.89;;;4580558;157780;1601151;6414608;1543188;1044749;855741;-330735;1055;160;3;6.6;96.3;50165;50165;1433520;1385216;172487;0;0;0;7572;31703;16741;836130;871277;47.6;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GR;Ospedale casa di cura della Bregaglia divisone acute;;7606 Promontogno;K123;R4;A;NF;BGs;1;;639;51;0;0;0;0.8923529412;1.0666960784;0;7.1429;5.3571;98.2143;2.76;29.13;3.25;49.73;5.41;57.12;6.37;97.51;;;4261577;360293;1266127;5887997;1806949;114133;455158;324928;639;51;3;12.5;58.4;0;0;480615;492114;44833;36635;3301;0;0;0;0;502546;427417;49.2;75129;56.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GR;Psychiatrische Dienste Graubünden;Loestrasse 220;7000 Chur;K211;R4;P;NF;Arzt, BGs;6;;78755;1765;0;0;0;;;0.9137;19.068;8.4264;88.8325;44.44;205.77;48.35;452.14;2.52;11.66;2.74;25.62;;;44768878;11609034;12120579;68498491;61361920;3351265;4682650;897344;;;;;;;;;;;;;;;;;;;;;;;78755;1765;222;44.6;97.2;14417244;13445239;50844041;39916434;6899008;7121908;893809;941611;0;13627522;11682586;50174089;37365983;48;7086046;66.5;559631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GR;Clinica Holistica Engiadina SA;Praz;7542 Susch;K212;R1;P;;;1;;14727;405;0;0;0;;;0;87.5;36.9048;100;27.33;18.59;0;45.92;6.75;4.59;0;11.34;;;4714182;954470;1575122;7244047;8906933;302601;0;1965305;;;;;;;;;;;;;;;;;;;;;;;14727;405;44;36.4;91.7;179702;0;7295169;4305464;511833;2989704;346144;0;0;179680;0;8913993;4551535;52.7;4339718;67.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GR;Kinder­ & Jugendpsychiatrie Graubünden, Jugendstation Chur;Waisenhausstrasse 1;7000 Chur;K212;R2;P;;;1;;2088;37;0;0;0;;;4.6512;31.7073;0;97.6744;1.6;8.4;0;10.6;4.32;22.7;0;28.65;;;1144678;84134;96400;1325212;1208833;13529;102850;-102850;;;;;;;;;;;;;;;;;;;;;;;2088;37;6;56.4;95.3;0;0;1325213;1325213;83982;0;0;0;0;0;0;1222362;1208833;45;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GR;Rehabilitationszentrum Seewis Klinik für Herz­ & Kreislauferkrankungen;Prafära 128;7212 Seewis Dorf;K221;R1;R;;Arzt, BGs;1;;24084;955;0;0;0;;;3.8462;82.8718;31.4596;99.8028;5.4;14.64;5.66;67.76;0.57;1.53;0.59;7.1;;;6464566;811095;2258866;9809145;9702203;1358917;69080;1321978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24084;955;66;25.2;100;195304;189667;9460080;6496537;1000541;2947316;486100;0;0;144603;75369;10248501;6121178;52.4;3497526;52.4;0;;;;;;;;;;;;;;;;;;;;;;
GR;Tgea Sulegl Rehaklinik & Kurhaus;Veia Granda;7440 Andeer;K221;R1;R;;;1;;6512;489;0;0;0;;;0.7634;3.2692;24.0458;75;0;7.57;5.36;18;0;1.55;1.1;3.68;;;1946053;244827;843959;3034839;2879612;248376;0;93148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6512;489;18;13.3;99.1;368338;0;2666501;1586157;109474;775625;51980;0;0;368032;0;2781917;1458273;45.2;940583;60.4;0;;;;;;;;;;;;;;;;;;;;;;
GR;Klinik Gut St. Moritz AG;Via Arona 34;7500 St. Moritz;K231;R1;A;NF;Arzt, BGs;2;MRI;7457;2214;0;4;0;1.0067687444;0.9894919603;10.7046;21.5984;42.4119;58.6269;18.47;39.85;16.6;127.27;0.83;1.8;0.75;5.75;;;15655830;2366894;13470773;33837352;32409135;1114534;116295;1380145;7457;2214;29;3.4;70.4;0;0;21499991;7943045;447928;6642205;305453;0;0;0;0;25233898;8675481;47.5;8425267;67.7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GR;Geburtshaus Graubünden;Im Pramalinis 2;7307 Jenins;K232;R1;B;;;1;;;;;;;;;4.6512;34.1463;0;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GR;Hochgebirgsklinik Davos;Herman­Burchard­Strasse 1;7265 Davos Wolfgang;K235;R2;A, R;;MSt, Arzt, BGs;1;;45442;1711;0;;;;;94.6056;76.3441;0;100;17.55;39.51;31.66;190.39;1.03;2.31;1.85;11.13;;;14539304;1797153;5222802;24961722;13364734;398199;222735;-1900621;9490;360;40;26.4;65;0;0;4853695;145286;44000;12057;3770;0;64800;0;0;3884503;286279;46.4;23422;57.9;0;;;;;;;;;;;;;;;;;;;;;;;35952;1351;310;26.6;31.8;758635;0;9713756;608766;91161;63638;6155;1006265;157935;511513;0;7599443;134629;48.5;73452;66.6;1361497;;;;;;;;;;;;;;;;;;;;;;
JU;Hôpital du Jura;Chemin de l'Hôpital 9a;2900 Porrentruy;K121;R4;A, P, R;NF, IPS;Arzt, BGs;4;MRI, CT;90606;9061;611;9;3;0.866026556;0.8380553942;1.0576;6.2039;7.7191;94.2652;111.07;451.74;145.17;1029.22;1.23;4.99;1.6;11.36;;;141928117;8982844;35663044;190515506;150035619;6205151;22050161;-8095239;42986;7299;169.1;5.9;69.7;40047604;0;70322284;59408867;3410261;6593401;386250;0;976412;40161230;0;68006212;50748405;45;5799213;49.3;0;11105;497;34;22.3;89.5;64035;0;7679515;7325146;551421;342467;31655;0;70494;72294;0;7444321;6929285;47.2;339976;45;0;36515;1265;105;28.9;95.3;2643096;0;22718256;19124836;1037474;2296902;129930;0;213094;2661265;0;24071550;18622094;46.4;2065515;46.5;0;;;;;;;;;;;;;;;;;;;;;;
JU;Clinique le Noirmont;Chemin de Roc­Montès 20;2340 Le Noirmont;K221;R2;P, R;;BGs;1;;22070;1039;0;0;;;;0.647;80;22.8281;99.9076;8.52;19.18;12.16;78.73;0.82;1.85;1.17;7.58;;;7151793;1319346;2612208;11083347;10354142;755215;0;26010;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;22070;1039;68.2;21.2;88.7;93307;92595;11072215;8361548;2123921;2685099;8751;0;0;495161;425835;10614196;9810674;46;40420;46;0;;;;;;;;;;;;;;;;;;;;;;
JU;Maison de naissance Les Cigognes;Route Principale 21;2824 Vicques;K232;R3;B;;BGs;1;;58;39;18;0;1;0.3227948718;0.2473666667;0;10.2564;0;100;;;;;;;;;;;0;21490;75936;97534;97979;85;0;529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;39;1;1.5;15.9;3000;3000;94426;94426;7500;0;0;0;0;3356;3356;94623;94623;45;0;;0
LU;Luzerner Kantonsspital;Spitalstrasse;6004 Luzern;K112;R4;A, R;NF, IPS;MSt, Arzt, BGs;3;MRI, CT, PET, CC, LB, Lito;228282;36273;2252;36;10;1.100009834;1.0882139564;0.7582;17.8031;17.1533;90.9687;717.13;2218.85;528.48;4577.84;1.98;6.12;1.46;12.62;;;459666996;49008086;223185689;731860771;724560858;44788429;11933624;49422140;218390;35927;758;6.1;78.9;248796683;223995866;446379790;308922863;31812135;91306040;9719793;0;0;251402635;221951214;453997830;286848828;48.4;118818218;67.6;0;;;;;;;;;;;;;;;;;;;;;;;9892;346;29;28.6;93.5;2921569;2428703;11368850;8736083;941351;2289896;281053;0;0;1962300;1665502;11003857;7640672;51.6;3010705;66.3;0;;;;;;;;;;;;;;;;;;;;;;
LU;Hirslanden Klinik St. Anna;St. Anna­Strasse 32;6006 Luzern;K112;R1;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT, CC;56440;10277;550;6;3;1.069731055;1.048852396;0.5297;17.2696;55.7352;92.6393;39.19;363.09;84.72;781.11;0.38;3.53;0.82;7.6;;;81453455;25356655;54181164;160991274;156411595;15730603;120000;11274864;56440;10277;194.5;5.5;79.5;45404665;0;120109713;43647090;6500618;73736457;10811969;0;0;42219574;0;132917922;44730154;50;56389772;50;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LU;Luzerner Psychiatrie;Schafmattstrasse 1;4915 St. Urban;K211;R4;P;NF;MSt, Arzt, BGs;21;;109565;2383;0;0;0;;;0.3012;10.3097;0.0377;97.5904;38.04;262.1;48.47;582.04;1.6;11;2.03;24.42;;;51354277;6522518;13809581;71686376;67348960;7158946;1374700;4307061;;;;;;;;;;;;;;;;;;;;;;;109565;2383;295;46;101.8;1684888;1419960;55956767;54893256;5653708;5132;650;6770380;2122275;1937337;1378883;64736339;56139920;50.5;8270;50;7584549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LU;Therapiezentrum Meggen;Rütliweg 4;6045 Meggen;K212;R2;P;;BGs;1;;6511;91;0;0;0;;;0;43.1193;0;99.0826;0.82;3.42;7.03;13;0.9;3.76;7.73;14.29;;;1620647;1417;265903;2193874;1944300;253438;4455;8319;;;;;;;;;;;;;;;;;;;;;;;6511;91;19;71.5;93.9;0;0;2193874;2193874;0;0;0;0;0;31688;0;1970505;1944300;50.7;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LU;Luzerner Höhenklinik Montana;Route de l'Astoria 2;3963 Crans-Montana;K221;R4;A, R;;MSt, Arzt, BGs;1;;21217;899;0;0;0;;;0.5291;24.7872;21.7989;98.6243;10.21;40.22;12.81;103.5;1.14;4.47;1.42;11.51;;;9773231;2152116;3004366;14929713;14869131;645319;68737;653474;0;0;0;;;585970;563094;0;0;0;0;0;0;0;491644;465828;0;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;21217;899;64;23.6;90.8;0;0;13767882;10773173;1375587;2777479;380147;0;30400;0;0;14434805;10881923;49.9;3220135;58.7;0;;;;;;;;;;;;;;;;;;;;;;
LU;Cereneo AG Neurorehabilitationsklinik;Seestrasse 18;6354 Vitznau;K221;R1;R;;BGs;1;MRI;1775;46;0;0;0;;;24;78.9474;80;36;1.83;8.2;5.61;16.87;3.98;17.83;12.2;36.67;;;1837655;3946707;1233669;7018400;1080389;3784854;2153157;-2123157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1775;46;16;38.6;30.4;204648;118706;4229477;1147063;0;1486159;0;0;158649;127466;44163;4767778;343105;54.7;381119;50.2;0;;;;;;;;;;;;;;;;;;;;;;
LU;Swissana Clinic;Huobmattstrasse 9;6045 Meggen;K231;R1;A;;BGs;1;;3046;1071;0;3;0;0.9108448598;0.8758411215;1.215;43.2356;29.6262;84.2056;0;16.93;6.52;33.37;0;1.58;0.61;3.12;;;3280120;661140;3561284;7502544;7433437;156396;0;87289;3046;1071;15.5;2.8;54;1421828;1421828;6285527;3370170;392935;2510596;270925;0;0;1372891;0;6216942;3006542;50;2699214;64.3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LU;Geburtshaus Terra Alta;Schellenrain 20;6208 Oberkirch LU;K232;R1;B;;BGs;1;;1573;384;194;0;1;0.3062093426;0.3013401384;0;15.7265;0.5128;99.8291;0;5.12;0.07;9.54;0;1.33;0.02;2.48;;;1454579;105774;408186;1976034;1791019;134412;0;29933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1573;384;4;4.1;107.7;8366;8366;1875782;1859713;122140;16067;811;0;0;272937;6026;1731204;1705827;50.5;15158;52.3;0
LU;Schweizer Paraplegiker­Zentrum Nottwil AG;Guido A. Zäch Strasse 1;6207 Nottwil;K235;R1;A, R;IPS;MSt, Arzt, BGs;1;MRI, CT;49092;1208;0;3;0;;;6.2454;84.3775;20.223;62.5279;71.42;306.98;144.85;849.09;5.91;25.41;11.99;70.29;;;88486229;12554445;26373316;129093753;98595005;18126546;7956555;-7596961;20583;768;60;26.8;94;20656878;14308857;42050613;22334969;2254231;7826452;802763;0;781180;14443235;9793463;35522101;17828981;56.4;6454579;70.9;0;;;;;;;;;;;;;;;;;;;;;;;28509;440;80;64.8;97.6;0;0;40745210;18807813;2090065;6234312;703358;0;1164274;0;0;48715026;21603990;55.8;7229819;72.9;0;;;;;;;;;;;;;;;;;;;;;;
NE;Hôpital Neuchâtelois HNE;Landeyeux;2046 Fontaines NE;K112;R4;A, R;NF, IPS;MSt, Arzt, BGs;7;MRI, CT, PET, CC, LB;126733;16745;1378;8;5;0.9142140418;0.888382277;0.7647;3.9294;9.0677;95.0919;265.21;881.08;194.43;2002.61;1.58;5.26;1.16;11.96;;;217006799;28999786;82036612;365578851;161574259;10822795;157893924;-29936667;84007;14556;295;5.8;78;86856041;86035773;179681436;153620287;14099562;19291140;1726166;2309025;0;66384268;61159991;232455147;54301860;100;14171496;100;70584;;;;;;;;;;;;;;;;;;;;;;;42726;2189;136.4;19.5;85.8;6745227;5596285;41343532;38011807;4035631;2997018;344046;3700246;0;3513719;2910408;13046604;11562997;100;1284848;100;2264961;;;;;;;;;;;;;;;;;;;;;;
NE;GSMN Neuchâtel SA;Faubourg de l'Hôpital 81;2001 Neuchâtel;K123;R1;A;NF;MSt, Arzt, BGs;2;;13077;1936;0;4;0;1.1113138298;1.0717221277;0.6359;4.0533;16.5342;82.194;22.16;107.68;28.11;243.85;1.14;5.56;1.45;12.6;;;27348862;2055160;17131529;46535551;39288943;153206;0;-7221041;13077;1936;41.1;6.8;87.2;22919705;17877369;21606252;15538130;0;3583022;0;0;656531;18746167;14622009;20568346;14726180;45;4577755;71.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NE;CNP Centre Neuchâtelois de psychiatrie;;2017 Boudry;K211;R4;P;NF;;8;;60863;1888;0;0;0;;;0.7678;4.1963;0.2559;99.6161;64.96;191.84;55.54;445.01;3.44;10.16;2.94;23.57;;;53684233;4694199;6287388;64665820;26805467;581962;30761890;-6298214;;;;;;;;;;;;;;;;;;;;;;;60863;1888;187;32.2;89.2;20696348;20696348;43636298;43636298;0;0;0;0;0;18817448;7995084;39216184;19303906;52.9;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NE;Clinique Montbrillant SA;Rue de la Montagne 1;2300 La Chaux­de­Fonds;K231;R1;A;;;1;;1336;301;0;3;0;0.93286;0.8820706667;0.3322;9;61.794;48.505;0;14.27;4.08;45.69;0;4.74;1.36;15.18;;;3478740;1629867;3877084;14363664;13937898;434441;0;8676;1336;301;22.2;4.4;16.5;5461259;5109894;2061137;0;0;1484019;330574;0;0;9940829;9670115;4389934;0;;922870;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NE;Clinique de la Tour SA;Rue des Musées 58;2300 La Chaux­de­Fonds;K231;R1;A;;BGs;1;;244;106;0;2;0;0.9281941748;0.7745223301;5.7143;22.2222;65.7143;28.5714;0;8.4;4.6;18.3;0;7.92;4.34;17.26;;;1400307;37948;2537911;3982979;3878302;4061;99599;-99599;244;106;5.9;2.3;11.4;3441665;3206435;584555;35303;1280;317538;7555;0;0;3059018;2843339;824362;67683;100;432028;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NE;Maison de naissance Tilia;Chemin des Valangines 9;2000 Neuchâtel;K232;R3;B;;BGs;1;;51;31;30;0;1;0.3289016393;0.2660098361;0;6.5574;0;100;0;0;0;0.1;0;0;0;0.32;;;8330;37971;27827;74128;0;65980;0;-8143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;31;1;1.6;14;779;0;8229;0;0;0;0;0;0;0;0;65980;0;;0;;0
NW;Kantonsspital Nidwalden;Ennetmooserstrasse 19;6370 Stans;K122;R4;A;NF, IPS;MSt, Arzt, BGs;1;MRI, CT;22985;4340;400;4;3;0.8894269142;0.8720747943;2.5491;24.8714;21.2913;88.9051;51.18;132.47;90.63;380.23;1.18;3.05;2.09;8.76;;;42295910;7563567;18034423;67893900;57895657;3396076;5460000;-1142167;22985;4340;74;5.3;85.1;18650050;16480666;42572243;28275413;2839275;10043566;1214785;85160;0;19248507;11997926;45193264;27217635;53.7;12764719;67.7;62553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NW;Geburtshaus Stans;Rosenweg 3;6370 Stans;K232;R1;B;;;1;;390;91;62;0;1;0.3102781457;0.3042662252;0;79.085;0;100;0;1.23;0;2.79;0;1.35;0;3.07;;;369392;49704;109815;537811;514482;40199;130;17000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;390;91;3;4.3;35.6;0;0;510695;510695;27555;0;0;0;0;0;0;511693;484110;50;0;;0
OW;Kantonsspital Obwalden;Brünigstrasse 181;6060 Sarnen;K122;R4;A, P;NF;MSt, Arzt, BGs;1;CT;21735;2973;207;3;2;0.8439911233;0.802268829;0.7791;12.9397;12.7142;91.6797;45.73;132.22;55.65;344.68;1.54;4.45;1.87;11.59;;;33914391;6075032;13265482;53304797;41655833;2953374;9036734;455500;13935;2723;53;5.1;72;15389914;13439798;24779627;18914335;1922747;3700190;377231;0;0;19863571;7967344;24720407;17630923;53.3;4530158;66.7;0;7800;250;25;31.2;85.5;2787263;2768633;5216007;4984865;552921;0;0;0;0;1591088;1388073;4771395;4517700;100;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Kantonsspital St. Gallen;Rorschacher Strasse 95;9007 St. Gallen;K112;R4;A;NF, IPS;MSt, Arzt, BGs;3;MRI, CT, PET, CC, LB, Lito;263946;34179;1195;28;5;1.209941805;1.2009856152;2.3897;17.6659;22.3018;93.0448;726.8;1836.79;496.6;4338.61;2.13;5.37;1.45;12.69;;;479812837;57469614;214293601;752264393;686895101;51729217;15674573;3173792;263946;34179;833;7.7;86.8;188562824;188562824;491316203;338001744;23457524;123388856;8959865;0;18049111;178551629;178518511;501190248;283759822;47.8;87304750;47.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Spitalregion Rheintal Werdenberg Sarganserland;Alte Landstrasse 106;9445 Rebstein;K112;R4;A;NF;MSt, Arzt, BGs;4;MRI, CT;86593;15265;1020;9;5;0.7949123544;0.7480879436;13.5666;4.9472;20.5637;91.299;164.15;471.25;137.34;1072.88;1.08;3.09;0.9;7.03;;;117742561;10056649;43896122;171695332;165269633;9275797;1193700;4562927;86593;15265;265.4;5.7;89.4;34240469;34240469;132355086;90568108;5847275;35168168;2023393;0;1193700;31351063;31351035;137713712;83134216;47.6;38841956;64;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Spitalregion Fürstenland Toggenburg;Fürstenlandstrasse 32;9500 Wil SG;K121;R4;A, P;NF;MSt, Arzt, BGs;2;CT;52280;7965;768;5;4;0.7733335411;0.7255945282;0.5142;14.1666;12.6797;93.2102;91.79;264.93;90.06;595.39;1.15;3.33;1.13;7.48;;;65357192;5006205;25345521;95967977;88946735;6495650;683400;664315;48789;7811;141.8;6.2;94.3;21138341;0;68949003;52656858;3204060;12869874;715151;0;672235;18593035;0;69878955;49968924;48.4;16345872;70.7;0;3491;154;11.2;22.7;85.6;0;0;2232165;2232165;214833;0;0;0;0;0;0;1936130;1935329;47.1;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Spital Linth;Gasterstrasse 25;8730 Uznach;K121;R4;A;NF;MSt, Arzt, BGs;1;MRI, CT, Lito;36136;6130;492;4;1;0.6904985453;0.6562491699;0.5321;9.3694;14.7856;92.712;56.57;158.12;37.23;352.42;0.92;2.58;0.61;5.75;;;41458731;4267829;17743510;63569382;63229619;2009507;377484;2047227;36136;6130;100;5.9;99;16142867;0;46270326;34610180;2792880;9675587;666687;0;2291583;15520347;0;47721302;33264756;48.8;12365095;71.6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Hirslanden Klinik Stephanshorn;Brauerstrasse 95;9016 St. Gallen;K122;R1;A;;BGs;1;MRI, CT;23088;6023;891;5;4;0.9481628448;0.9282658857;1.158;26.2427;28.9495;94.0612;12.31;124.21;43.57;261.67;0.2;2.06;0.72;4.34;;;29412746;3760416;36466693;69639855;75716111;2557067;14000;8647323;23088;6023;75.7;3.8;83.6;11421828;10141232;55332241;30366473;1192146;10638228;417642;0;0;7911072;7078488;67189798;27379528;58.5;14808934;51;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Kantonale Psychiatrische Dienste Sektor Nord;Zürcherstrasse 30;9500 Wil SG;K211;R4;P;;BGs;4;;80962;1988;0;0;0;;;0.3653;2.5206;0;99.6347;59.29;269.36;54.54;578.8;2.98;13.55;2.74;29.11;;;61537532;7878920;12325688;81742140;68478600;3985680;9278923;1062;;;;;;;;;;;;;;;;;;;;;;;80962;1988;223;40.7;99.5;15911487;15449933;52596666;52524776;5799601;0;0;0;0;17435755;10072087;49945040;48166118;48.1;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Psychiatrie-Dienste Süd;;7312 Pfäfers;K211;R4;P;;BGs;4;;51158;1185;0;0;0;;;5.9587;10.415;0;99.2361;49.7;144.39;41.59;368.36;4.19;12.18;3.51;31.09;;;38531982;6829957;9447910;54809849;40624474;5556110;8632592;3327;;;;;;;;;;;;;;;;;;;;;;;51158;1185;140;43.2;100.1;17415068;16713875;31545770;31352656;3564630;0;0;0;396000;17548549;9760203;31619872;30308822;54.4;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Klinik Sonnenhof Kinder­ & Jugendpsychiatrisches Zentrum;Sonnenhofstrasse 15;9608 Ganterschwil;K212;R2;P;;BGs;1;;12150;174;0;0;0;;;0.4831;26.699;0;87.9227;3.82;54.79;7.25;96.46;2.2;31.49;4.17;55.44;;;10295061;1137330;1173263;12607621;11511601;94550;1130370;150157;;;;;;;;;;;;;;;;;;;;;;;12150;174;35;69.8;95.1;45778;41977;11775472;9691517;1407292;0;0;0;0;59697;53576;10976025;9430760;48.5;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG;Kinderschutzzentrum St. Gallen Romerhuus;Claudiusstrasse 6;9006 St. Gallen;K212;R2;P;;BGs;1;;2677;35;0;0;0;;;0;28.5714;2.8571;94.2857;0.9;6.08;3.7;17.34;2.57;17.37;10.57;49.54;;;2419060;155919;463164;3039403;2367291;336;664530;-7247;;;;;;;;;;;;;;;;;;;;;;;2677;35;7.8;76.5;93.6;0;0;3086841;2690040;134434;124918;6103;0;0;0;0;3043010;2054800;49.3;111280;56.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
